sentiment_coeff,sentence,sentiment,sentiment_rate
"[5.730787544801216, 25.670098798085004, 0, 27.39853095151287, 5.7909338436637325, 0, 0, 22.644803515935426, 19.991453332194787, 23.949859845910467]",eh di slide ke 3 mbanya ngelag loudly crying face,1,13.117646783210352
"[23.224061849289537, 21.04566292176771, 28.86007692205497, 15.07277324632768, 25.670098798085004, 11.128730549940666, 0, 0, 14.733252144536689]",kalau mahasiswa yg masih di bandung kebagian jga gak,1,15.52607293688914
"[16.077804316996474, 21.04566292176771, 0, 0, 0, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",min mahasiswa beserta jajarannya(keluarga) membutuhkannya beaming face with smiling eyes,1,12.195220373248276
"[6.231361254158008, 0, 0, 12.786423097001768, 0, 0, 10.551355744638256, 22.69505775487729, 0, 10.530494444068994, 10.551355744638256, 0, 0, 4.089886671560835, 0, 12.608562517959507, 15.58640915603588, 11.243059064742193, 13.412408982061725]",ayuning jeeng wiih jadi model keceeeh nih bisa didapat dimana nih maskernyaa dijualkaah kereen yee tel u thumbs up,1,6.85717760167067
"[25.284310090541325, 15.154276198608368, 17.338688784127072, 23.949859845910467, 23.611044010781132, 3.744042103675992]",mau dong grinning face with sweat,1,18.18037017227406
"[0, 3.2298676437324865, 14.239074539068866, 3.2298676437324865, 14.239074539068866]",proudd clapping hands clapping hands,1,6.987576873120541
"[14.733252144536689, 0, 20.125481828339538, 16.077804316996474, 22.34959285909023, 7.528971945778206, 17.338688784127072, 23.949859845910467, 17.338688784127072, 23.949859845910467]",gak dijual ya min buat alumni grinning face grinning face,1,16.339220035481624
"[0, 0, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",dosbing aink smiling face with heart eyes,1,12.38722607109201
"[5.189478656293948, 16.077804316996474, 3.51213503416248, 15.07277324632768, 25.670098798085004, 0, 14.680569555216598]",mauu min ku masih di sekitaran kampus,1,11.45755137244031
"[17.372520150618058, 5.958419462765267, 8.228828212089018, 21.204059676660677, 28.347989528796663, 7.7022372451463035, 0, 8.992201925714136, 11.9179649275084, 28.347989528796663, 8.429576033808777, 0, 4.80375542993005, 7.818518602684832, 3.5634364696030714, 8.723616386310379, 0, 21.967258484815744]","kasian tuh security telkom yang selalu standby terus selama yang lain work from home maskernya cuman itu"" aja",1,10.74324289251378
"[1.4845550215934118, 20.442424596227387, 23.557310129908487, 15.154276198608368]",jual online juga dong,1,15.159641486584412
"[3.3565079204002117, 7.496338617675973, 22.69505775487729, 10.551355744638256, 0, 9.331398626875435, 27.39853095151287, 28.038398044701818]",mantap fire bisa nih kirimin satu ke saya,1,13.608448457585233
"[0, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",despro smiling face with heart eyes,1,14.451763749607345
"[7.179746413221072, 0, -1.129936274225937, 0]",gini mksd gw porn,1,1.5124525347487838
"[11.574386030355013, 0, 5.577070017402591, 0, 0, 3.757439821283235, 0, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",anak kriya gk skalian dilibatkan bikin pattern face with tears of joy,1,9.16232358763484
"[16.077804316996474, 0, 11.574386030355013, 0, 28.86007692205497, 15.07277324632768, 8.350630311731699, 0, 19.239648878279354, 0, 0, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266, 13.985137863672408, 0, 28.347989528796663, 15.07277324632768, 6.4286479636390075, 27.72594088605488, 0, 6.602128452974807, 0, 0, 0, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",min karyawan anak perusahaan yg masih sering kekantor semoga kebagian yaaak beaming face with smiling eyes beaming face with smiling eyes apalagi tmart yang masih buka untuk melayani warga kampusss makasi sebelumnyaaa beaming face with smiling eyes beaming face with smiling eyes,1,12.77744961004964
"[25.670098798085004, 0, 18.79709499312352, 15.879250785867304, 16.077804316996474, 20.462859342017907, 0, 0, 0, 7.005546090800098, 27.39853095151287, 0, 0, 16.077804316996474, 0, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",di produksi banyak ga min kalo iyah bagikan secara gratis ke masyarakat sekitar min heheheh smiling face with heart eyes,1,11.703978604652187
"[5.640816218121829, 15.879250785867304, 0, 23.557310129908487, 10.551355744638256]",mahasiswanya ga dibagikan juga nih,1,11.125746575707176
[16.077804316996474],min,1,16.077804316996474
"[27.39853095151287, 14.680569555216598, 0]",ke kampus fir,1,14.02636683557649
"[4.305255886038621, 8.992201925714136, 0, 3.51213503416248, 3.880360928215232, 4.8804909830095315]",semangat terus almamater ku woman dancing,1,4.261740792856667
"[22.69505775487729, 0, 15.879250785867304, 10.551355744638256]",bisa dibeli ga nih,1,12.281416071345713
"[21.04566292176771, 23.557310129908487, 25.284310090541325, 15.154276198608368, 19.991453332194787, 23.949859845910467]",mahasiswa juga mau dong crying face,1,21.497145419821862
"[0, 11.243059064742193, 13.412408982061725, 11.243059064742193, 13.412408982061725, 11.243059064742193, 13.412408982061725]",saluut thumbs up thumbs up thumbs up,1,10.566629162915964
"[0, 27.39853095151287, 2.2542301445323125, 1.4127859027114182, 0, 13.921627912766313, 0, 22.88279881445002, 21.04566292176771, 25.670098798085004, 2.2542301445323125]",dibagikannya ke kosan n rumah2kah krna msh ada mahasiswa di kosan,1,10.621815053668906
"[0, 0, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",ihh ketjee smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,1,15.301867499584246
"[25.284310090541325, 15.154276198608368, 21.204059676660677]",mau dong telkom,1,20.547548655270123
"[5.730787544801216, 22.88279881445002, 4.428507011850527, 6.231361254158008, 6.634959720684517, 20.223691517441853, 13.931538421954992, 13.901446873578898, 15.8816602641892, 15.702596867252138]",eh ada teh ayuning hahaha rolling on the floor laughing,1,12.554934829036137
"[25.670098798085004, 0, 0, 15.879250785867304, 10.551355744638256, 16.077804316996474]",di produksi masal ga nih min,1,11.363084940931174
"[14.680569555216598, 2.652303830993353, 5.9031035531934455, 10.132092299437364, 2.5039263077193943, 9.850226794727364]",kampus siapa si ni keren bgt,1,7.620370390214586
"[25.284310090541325, 16.077804316996474]",mau min,1,20.6810572037689
"[25.670098798085004, 1.4845550215934118, 10.530494444068994, 20.125481828339538]",di jual dimana ya,1,14.452657523021736
"[0, 20.400002087964094, 0, 0, 0, 12.786423097001768, 0, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",bolelah kuota 300rbnya dipotong dikit jadi masker face with tears of joy,1,10.18545103062859
"[10.543254597810902, 12.207052256418107, 21.04566292176771, 0, 14.040322036412752, 0, 27.39853095151287, 0, 12.659909348821733, 0]","saran tiap mahasiswa dikirim 1 pack ke alamat rumah masing""",1,9.789473211274409
"[20.819783390900547, 22.88279881445002, 0, 0, -1.064303120372848, 23.557310129908487, 10.551355744638256, 0, 0, 0]",sudah ada produk reusable mask juga nih bermerk maskit store,1,7.674694495952446
"[0, 0, 0]",sinergy bangoon negry,0,0.0
"[0, 11.292989608695082, 14.680569555216598, 4.601776917966248]",kreatif banget kampus lu,1,7.643834020469482
"[10.162859133519266, 11.648848292607713, 0]",aku cinta sdp,1,7.270569142042326
"[25.284310090541325, 0, 27.03235144753129, 0, 6.5078615964821696, 16.077804316996474]",mau dpet ini drimana atuh min,1,12.48372124192521
"[0, 0, 23.611044010781132, 0, 0, 0]",modern problem with modern solution required,1,3.9351740017968555
"[0, 0, 9.85709449509632]",bee terinspirasi 2,1,3.2856981650321067
"[14.680569555216598, 2.652303830993353, 0]",kampus siapa niii,1,5.7776244620699835
"[2.610952075057324, 0, 3.811618118296331]",wah gas chamber,1,2.140856731117885
"[2.5146097922984945, 13.901446873578898, 2.051351043981204, 11.243059064742193, 13.412408982061725]",lead the way thumbs up,1,8.624575151332504
"[19.73464604255086, 18.832596729223045, 27.03235144753129, 15.190479730667924, 16.698537861929953, 11.839177703216574, 0, 6.812797508031863, 23.949859845910467]",apakah dengan ini perkuliahan akan kembali onsite relieved face,1,15.565605207673551
"[5.6536792871258035, 27.03235144753129, 28.86007692205497, 8.243425106799256, 0, 4.879887047648968, 10.969740505347822, 17.001317805422595, 9.399850865567632, 0, 3.503846229659982]",oh ini yg mimin lihat kemarin pas lewat telyu waaah mantul,1,10.504015928832574
"[2.5039263077193943, 7.496338617675973]",keren fire,1,5.0001324626976835
"[20.462859342017907, 4.116996389934712, 6.271217458438966, 0, 0, 11.292989608695082]",kalo mobilnya baru dicuci bete banget,1,7.0240104665144445
"[16.077804316996474, 0, 0, 0, 3.1779746475787785, 8.352994905943827, 0, 0, 0, 9.256305208177306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.448845872255607, 10.742883500374685, 12.951427528914115, 0, 0, 0, 0, 9.256305208177306, 0, 0, 0, 11.448845872255607, 10.742883500374685]",min mumpung prei sui bulan bulanan dalane aspalen parkiran e benakno pedagang2 dikelola ben tertib ra morat marit ng ngarepan jare world class univ mosok slogan tok infrastruktur e kudune yo melu world class,1,3.0428314870896584
"[0, 3.757439821283235, 9.256305208177306, 0, 9.54110520646235, 20.462859342017907, 11.671437181551092, 5.046865778737816, 2.9710493864656007, 0, 0, 20.125481828339538, 12.00761735309502, 0, 21.967258484815744]",besok2 bikin e pass biar kalo keluar masuk gausah tap ktm ya cukup pelan2 aja,1,7.78716130606304
"[12.786423097001768, 0, 0, 4.428507011850527, 6.147747158135116, 25.670098798085004, 3.811618118296331, 0, 2.748824440516001, 0]",jadi nu asup teh kudu di chamber ban na ydhstr,1,5.559321862388474
"[0, 0, 0, 0, 14.680569555216598, 4.428507011850527]",berasa tiba tiba mutakhir kampus teh,1,3.184846094511188
"[14.558227387131536, 24.833945697115738, 8.320218130169287, 20.67726316709461, 27.72594088605488, 13.793051183201154, 0, 0, 0, 0, 0, 7.7022372451463035, 0, 29.67113496319793, 19.631223214790968, 20.67726316709461, 0, 25.670098798085004, 25.227268328023893, 0, 0, 15.07277324632768, 0, 3.757439821283235, 21.967258484815744, 0, 0, 11.623842032228026, 0, 0, 0, 28.86007692205497, 0, 13.896550184672785, 21.72535359887457, 4.859124033365965, 0, 20.67726316709461, 0, 11.66650972045176, 17.087558738518734, 0, 0, 8.444716662454697, 10.191602263106144, 0, 28.86007692205497, 18.96129084884488, 22.88279881445002, 21.72535359887457, 24.833945697115738, 0, 13.854323854118563]",padahal lebih efektif disinfektan untuk dalam kendaran taxi/bus/kereta arus pergantian penumpang selalu terjadi dan perlu disinfektan berulang di luar kendaraan sepertinya masih opsional bikin aja mesin otomatis kayak pengharum ruangan stella yg crot gitu tp diganti cairan disinfektan better deh jangan gengsi meniru cara kerja alat yg udah ada tp lebih oke dipakai,1,10.555391146751202
"[2.5039263077193943, 9.850226794727364, 1.217774834169759, 17.567245391306468, 19.826683780469835, 6.8629512541949405, 16.057230716168654, 0, 3.733929580692117]",keren bgt untung udh pada balik jd gamacet wkwkw,1,8.624440962160948
"[3.2298676437324865, 14.239074539068866, 3.2298676437324865, 14.239074539068866]",clapping hands clapping hands,1,8.734471091400676
"[3.2298676437324865, 14.239074539068866, 5.909818593565983, 19.187545053085326, 15.858788282581123, 21.701713341458348, 3.2298676437324865, 14.239074539068866, 5.909818593565983, 19.187545053085326, 15.858788282581123, 21.701713341458348, 3.2298676437324865, 14.239074539068866, 5.909818593565983, 19.187545053085326, 15.858788282581123, 21.701713341458348]",clapping hands medium light skin tone clapping hands medium light skin tone clapping hands medium light skin tone,1,13.354467908915355
"[0, 3.811618118296331, 10.366388211083422, 11.782091718469255, 21.743351687956963]",car chamber bukan harus nya,1,9.540689947161194
"[15.21786462014611, 4.116996389934712, 6.486387908969978, 18.263484058208185, 0, 1.276137621963158, 12.968161671814409, 6.668485919890897]",iya mobilnya disemprot org ny kaga kena wkwk,1,8.124689773865931
"[12.608562517959507, 15.58640915603588, 14.733252144536689, 25.284310090541325, 0, 13.107410512953546, 0, 0, 0, 7.496338617675973, 7.496338617675973, 7.496338617675973, 7.496338617675973]",tel u gak mau kalah sama adiknya ittelkom surabaya fire fire fire fire,1,8.561946068671604
"[4.536158412428656, 11.66650972045176, 13.107410512953546, 9.399850865567632]",bangga deh sama telyu,1,9.6774823778504
"[3.757439821283235, 0, 13.144510201680967, 0, 0, 11.179540660771202, 0, 0, 0, 12.248411927672903, 0, 4.2730516619508, 15.660432547051537, 8.746109286874187, 6.271217458438966]",bikin karat mobil ngaco lagian virus gaakan bertahan hidup tanpa droplet baca dulu berita baru,1,5.01871423771492
"[7.615424438356423, 13.144510201680967, 7.005546090800098, 16.160470069993472, 20.67726316709461, 0]",cuci mobil gratis pake disinfektan gaes,1,10.767202327987595
"[0, 0, 25.670098798085004, 7.75550262385769, 0, 20.223691517441853, 13.931538421954992, 13.901446873578898, 15.8816602641892, 15.702596867252138]",sensornya ditaruh di mana hiyakkk rolling on the floor laughing,1,11.306653536635977
"[2.5039263077193943, 12.848807946036755, 27.03235144753129, 4.6264707894196535, 11.081765679534431]",keren sih ini OK hand,1,11.618664434048304
"[0, 26.474804430584268, 0, 3.2848455768513767, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",ntar kita mainin yak beaming face with smiling eyes,1,12.73204294457269
"[0, 10.969740505347822, 17.001317805422595, 13.437775686321087, 0, 0]",bayangkan pas lewat lupa nutup jendela,1,6.901472332848584
"[2.5039263077193943, 11.292989608695082, 14.680569555216598, 6.671322824707636]",keren banget kampus gua,1,8.787202074084679
"[15.54404129497309, 12.612567376949887, 0, 14.680569555216598, 25.670098798085004, 0, 3.2991441938206263]",tapi kan kawasan kampus di kunci bahagia,1,10.258060174149316
"[0, 18.14499507890788, 6.4286479636390075, 0]",bentar lagi buka carwash,1,6.143410760636722
"[0, 0, 0, 6.668485919890897]",mbayar piro lurr wkwk,1,1.6671214799727243
"[12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,1,17.34211649952881
[5.087892595223034],proud,1,5.087892595223034
"[20.462859342017907, 7.962105435704973, 9.15226546168927, 14.733252144536689, 22.88279881445002, 20.125481828339538, 24.60614524637703]",kalo pengguna motor gak ada ya pak,1,17.132129753302202
"[7.952201655863536, 27.03235144753129, 10.567134001302076, 3.841150438068015, 8.961043331756029, 0, 0, 3.8017729602430297, 7.75550262385769, 3.733929580692117]",jika ini hari biasa pasti macetnya sampaii kemana mana wkwkw,1,7.3645086039313785
"[12.344022635368287, 21.054195874878666, 0, 4.893152241533597, 4.116996389934712, 7.7591151141393695, 0, 6.3401562608675315, 14.408484944366322, 0]",apa tidak rusak cat mobilnya cek dampaknya berapa besar dampaknya,1,7.091612346108849
"[13.811511003396197, 0, 13.107410512953546, 0, 28.86007692205497, 0, 0]",itu mbak2 sama mas2 yg ngerekam ngapain,1,7.96842834834353
"[22.644803515935426, 19.991453332194787, 23.949859845910467, 7.496338617675973, 3.2298676437324865, 14.239074539068866]",loudly crying face fire clapping hands,1,15.258566249086336
